timestamp;open;high;low;close;volume
1.74235E+12;0.694;0.695;0.694;0.695;1.100000024
1.74235E+12;0.695;0.696;0.695;0.696;0.439999998
1.74235E+12;0.695;0.696;0.695;0.696;0.219999999
1.74235E+12;0.695;0.696;0.695;0.696;0.439999998
1.74235E+12;0.695;0.695;0.695;0.695;0.219999999
1.74235E+12;0.694;0.695;0.694;0.694;0.330000013
1.74235E+12;0.694;0.694;0.694;0.694;0.109999999
1.74235E+12;0.695;0.695;0.694;0.694;0.550000012
1.74235E+12;0.694;0.695;0.694;0.695;0.219999999
1.74235E+12;0.694;0.695;0.694;0.694;0.769999981
1.74235E+12;0.694;0.695;0.694;0.694;0.879999995
1.74235E+12;0.695;0.695;0.694;0.695;0.769999981
1.74235E+12;0.694;0.694;0.694;0.694;0.769999981
1.74235E+12;0.695;0.695;0.694;0.695;0.550000012
1.74235E+12;0.694;0.695;0.694;0.695;0.439999998
1.74235E+12;0.696;0.696;0.695;0.695;0.330000013
1.74235E+12;0.694;0.694;0.694;0.694;0.109999999
1.74235E+12;0.693;0.693;0.693;0.693;0.219999999
1.74235E+12;0.692;0.692;0.692;0.692;0.219999999
1.74235E+12;0.692;0.693;0.692;0.692;0.439999998
1.74235E+12;0.692;0.693;0.692;0.693;0.219999999
1.74235E+12;0.692;0.692;0.692;0.692;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.439999998
1.74235E+12;0.691;0.691;0.691;0.691;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.879999995
1.74235E+12;0.692;0.692;0.692;0.692;0.109999999
1.74235E+12;0.692;0.692;0.692;0.692;0.769999981
1.74235E+12;0.691;0.691;0.691;0.691;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.219999999
1.74235E+12;0.692;0.692;0.691;0.691;0.330000013
1.74235E+12;0.691;0.691;0.691;0.691;0.219999999
1.74235E+12;0.691;0.692;0.691;0.691;0.330000013
1.74235E+12;0.691;0.692;0.691;0.692;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.439999998
1.74235E+12;0.693;0.693;0.693;0.693;0.109999999
1.74235E+12;0.692;0.693;0.692;0.692;0.99000001
1.74235E+12;0.692;0.692;0.692;0.692;0.219999999
1.74235E+12;0.692;0.693;0.692;0.693;0.660000026
1.74235E+12;0.692;0.692;0.692;0.692;0.219999999
1.74235E+12;0.691;0.691;0.691;0.691;0.109999999
1.74235E+12;0.69;0.69;0.69;0.69;0.330000013
1.74235E+12;0.689;0.69;0.689;0.689;0.439999998
1.74235E+12;0.689;0.692;0.689;0.692;0.439999998
1.74235E+12;0.691;0.691;0.69;0.691;0.439999998
1.74235E+12;0.69;0.691;0.69;0.691;0.660000026
1.74235E+12;0.69;0.69;0.689;0.689;0.769999981
1.74235E+12;0.688;0.689;0.688;0.689;0.219999999
1.74235E+12;0.69;0.69;0.69;0.69;0.109999999
1.74235E+12;0.689;0.69;0.689;0.69;0.219999999
1.74235E+12;0.689;0.69;0.689;0.69;0.330000013
1.74235E+12;0.69;0.691;0.69;0.691;0.219999999
1.74235E+12;0.69;0.691;0.69;0.691;0.330000013
1.74235E+12;0.691;0.692;0.691;0.692;0.219999999
1.74235E+12;0.691;0.691;0.691;0.691;0.109999999
1.74235E+12;0.692;0.692;0.691;0.691;0.330000013
1.74235E+12;0.69;0.69;0.69;0.69;0.109999999
1.74235E+12;0.69;0.691;0.69;0.691;0.219999999
1.74235E+12;0.69;0.69;0.69;0.69;0.439999998
1.74235E+12;0.691;0.691;0.691;0.691;0.109999999
1.74235E+12;0.69;0.69;0.69;0.69;0.219999999
1.74235E+12;0.69;0.691;0.69;0.691;0.330000013
1.74235E+12;0.691;0.691;0.691;0.691;0.660000026
1.74235E+12;0.691;0.691;0.691;0.691;0.99000001
1.74235E+12;0.691;0.691;0.691;0.691;0.109999999
1.74235E+12;0.692;0.692;0.691;0.691;0.330000013
1.74235E+12;0.691;0.691;0.691;0.691;0.660000026
1.74235E+12;0.691;0.691;0.691;0.691;0.660000026
1.74235E+12;0.691;0.691;0.691;0.691;0.219999999
1.74235E+12;0.691;0.691;0.691;0.691;0.219999999
1.74235E+12;0.69;0.691;0.69;0.69;0.439999998
1.74235E+12;0.69;0.691;0.69;0.691;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.219999999
1.74235E+12;0.691;0.691;0.691;0.691;0.219999999
1.74235E+12;0.692;0.692;0.692;0.692;0.109999999
1.74235E+12;0.691;0.692;0.691;0.691;0.660000026
1.74235E+12;0.692;0.692;0.691;0.691;0.330000013
1.74235E+12;0.692;0.692;0.692;0.692;0.109999999
1.74235E+12;0.692;0.693;0.692;0.693;0.439999998
1.74235E+12;0.692;0.694;0.692;0.694;0.550000012
1.74235E+12;0.693;0.694;0.693;0.694;0.439999998
1.74235E+12;0.693;0.693;0.693;0.693;0.219999999
1.74235E+12;0.693;0.695;0.693;0.695;0.330000013
1.74235E+12;0.696;0.696;0.695;0.695;0.330000013
1.74235E+12;0.694;0.695;0.694;0.694;0.330000013
1.74235E+12;0.694;0.694;0.694;0.694;0.330000013
1.74235E+12;0.693;0.694;0.693;0.694;0.439999998
1.74235E+12;0.693;0.694;0.693;0.694;0.439999998
1.74235E+12;0.695;0.695;0.694;0.694;0.879999995
1.74235E+12;0.694;0.694;0.694;0.694;0.109999999
1.74235E+12;0.694;0.694;0.694;0.694;0.660000026
1.74235E+12;0.693;0.693;0.693;0.693;0.109999999
1.74235E+12;0.693;0.693;0.693;0.693;0.219999999
1.74235E+12;0.692;0.692;0.692;0.692;0.109999999
1.74235E+12;0.693;0.693;0.692;0.693;0.550000012
1.74235E+12;0.692;0.692;0.692;0.692;0.219999999
1.74235E+12;0.691;0.692;0.691;0.692;0.330000013
1.74235E+12;0.691;0.691;0.691;0.691;0.660000026
1.74235E+12;0.691;0.692;0.691;0.692;0.439999998
1.74236E+12;0.691;0.692;0.691;0.692;0.439999998
1.74236E+12;0.691;0.692;0.691;0.692;0.439999998
1.74236E+12;0.692;0.693;0.692;0.693;0.219999999
1.74236E+12;0.693;0.694;0.693;0.694;0.219999999
1.74236E+12;0.693;0.693;0.693;0.693;0.219999999
1.74236E+12;0.693;0.694;0.693;0.694;0.219999999
1.74236E+12;0.694;0.695;0.694;0.695;0.219999999
1.74236E+12;0.694;0.694;0.694;0.694;0.219999999
1.74236E+12;0.694;0.695;0.694;0.695;0.219999999
1.74236E+12;0.694;0.694;0.694;0.694;0.219999999
1.74236E+12;0.694;0.695;0.694;0.694;0.330000013
1.74236E+12;0.695;0.696;0.694;0.696;0.439999998
1.74236E+12;0.696;0.697;0.696;0.697;0.219999999
1.74236E+12;0.698;0.698;0.697;0.698;0.330000013
1.74236E+12;0.699;0.7;0.699;0.699;0.439999998
1.74236E+12;0.699;0.7;0.699;0.699;0.330000013
1.74236E+12;0.699;0.699;0.699;0.699;0.109999999
1.74236E+12;0.7;0.7;0.699;0.699;0.879999995
1.74236E+12;0.698;0.698;0.698;0.698;0.109999999
1.74236E+12;0.697;0.697;0.697;0.697;0.219999999
1.74236E+12;0.696;0.697;0.696;0.696;0.330000013
1.74236E+12;0.697;0.697;0.696;0.697;0.330000013
1.74236E+12;0.696;0.697;0.696;0.697;1.100000024
1.74236E+12;0.696;0.696;0.696;0.696;0.109999999
1.74236E+12;0.696;0.696;0.696;0.696;0.330000013
1.74236E+12;0.695;0.695;0.695;0.695;0.439999998
1.74236E+12;0.695;0.695;0.695;0.695;0.550000012
1.74236E+12;0.696;0.696;0.696;0.696;0.109999999
1.74236E+12;0.695;0.695;0.695;0.695;0.219999999
1.74236E+12;0.695;0.696;0.695;0.696;0.219999999
1.74236E+12;0.696;0.697;0.696;0.697;0.219999999
1.74236E+12;0.696;0.696;0.696;0.696;0.109999999
1.74236E+12;0.695;0.695;0.695;0.695;0.109999999
1.74236E+12;0.694;0.694;0.694;0.694;0.219999999
1.74236E+12;0.694;0.695;0.694;0.694;0.550000012
1.74236E+12;0.694;0.694;0.694;0.694;0.109999999
1.74236E+12;0.694;0.695;0.694;0.695;0.219999999
1.74236E+12;0.694;0.694;0.694;0.694;0.219999999
1.74236E+12;0.694;0.695;0.694;0.694;0.660000026
1.74236E+12;0.694;0.695;0.694;0.695;0.439999998
1.74236E+12;0.696;0.696;0.696;0.696;0.109999999
1.74236E+12;0.695;0.696;0.695;0.696;0.439999998
1.74236E+12;0.696;0.697;0.696;0.696;0.769999981
1.74236E+12;0.696;0.696;0.696;0.696;0.109999999
1.74236E+12;0.695;0.695;0.695;0.695;0.109999999
1.74236E+12;0.695;0.696;0.695;0.696;0.330000013
1.74236E+12;0.695;0.696;0.695;0.696;0.330000013
1.74236E+12;0.695;0.696;0.695;0.696;0.660000026
1.74236E+12;0.695;0.695;0.695;0.695;0.219999999
1.74236E+12;0.695;0.695;0.695;0.695;0.219999999
1.74236E+12;0.695;0.696;0.695;0.696;1.100000024
1.74236E+12;0.695;0.696;0.695;0.696;0.439999998
1.74236E+12;0.695;0.696;0.695;0.696;0.219999999
1.74236E+12;0.695;0.696;0.695;0.696;0.660000026
1.74236E+12;0.696;0.696;0.696;0.696;0.330000013
1.74236E+12;0.697;0.697;0.696;0.696;0.550000012
1.74236E+12;0.696;0.697;0.696;0.697;0.439999998
1.74236E+12;0.696;0.697;0.696;0.696;0.660000026
1.74236E+12;0.696;0.697;0.696;0.697;0.219999999
1.74236E+12;0.696;0.697;0.696;0.697;0.219999999
1.74236E+12;0.696;0.697;0.696;0.696;0.879999995
1.74236E+12;0.695;0.696;0.695;0.696;0.769999981
1.74236E+12;0.696;0.697;0.696;0.697;0.219999999
1.74236E+12;0.697;0.697;0.697;0.697;0.219999999
1.74236E+12;0.697;0.698;0.697;0.698;0.219999999
1.74236E+12;0.698;0.698;0.698;0.698;0.109999999
1.74236E+12;0.699;0.699;0.698;0.698;0.99000001
1.74236E+12;0.697;0.697;0.697;0.697;0.109999999
1.74236E+12;0.697;0.698;0.697;0.698;0.439999998
1.74236E+12;0.698;0.698;0.698;0.698;0.219999999
1.74236E+12;0.698;0.699;0.698;0.699;0.219999999
1.74236E+12;0.698;0.699;0.698;0.698;0.330000013
1.74236E+12;0.699;0.699;0.699;0.699;0.109999999
1.74236E+12;0.698;0.699;0.698;0.699;0.330000013
1.74236E+12;0.698;0.699;0.698;0.699;0.550000012
1.74236E+12;0.698;0.698;0.698;0.698;0.219999999
1.74236E+12;0.699;0.699;0.699;0.699;0.109999999
1.74236E+12;0.698;0.699;0.698;0.698;0.550000012
1.74236E+12;0.699;0.699;0.698;0.699;0.330000013
1.74236E+12;0.698;0.698;0.698;0.698;0.109999999
1.74236E+12;0.699;0.699;0.698;0.698;0.330000013
1.74236E+12;0.697;0.697;0.697;0.697;0.109999999
1.74236E+12;0.696;0.697;0.696;0.697;0.660000026
1.74236E+12;0.696;0.697;0.696;0.697;0.219999999
1.74236E+12;0.697;0.698;0.697;0.698;0.660000026
1.74236E+12;0.698;0.699;0.698;0.699;0.439999998
1.74236E+12;0.698;0.699;0.698;0.699;1.100000024
1.74236E+12;0.698;0.699;0.698;0.699;0.219999999
1.74236E+12;0.698;0.698;0.698;0.698;0.219999999
1.74237E+12;0.698;0.699;0.698;0.698;0.439999998
1.74237E+12;0.698;0.698;0.698;0.698;0.109999999
1.74237E+12;0.699;0.699;0.699;0.699;0.109999999
1.74237E+12;0.698;0.698;0.698;0.698;0.109999999
1.74237E+12;0.698;0.699;0.698;0.699;0.219999999
1.74237E+12;0.698;0.699;0.698;0.698;0.879999995
1.74237E+12;0.697;0.698;0.697;0.698;0.439999998
1.74237E+12;0.697;0.698;0.697;0.698;0.219999999
1.74237E+12;0.697;0.697;0.697;0.697;0.219999999
1.74237E+12;0.697;0.698;0.697;0.698;0.439999998
1.74237E+12;0.697;0.698;0.697;0.697;0.769999981
1.74237E+12;0.697;0.697;0.697;0.697;0.109999999
1.74237E+12;0.696;0.697;0.696;0.697;0.219999999
1.74237E+12;0.696;0.697;0.696;0.696;0.439999998
1.74237E+12;0.696;0.697;0.696;0.696;0.439999998
1.74237E+12;0.696;0.697;0.696;0.697;0.219999999
1.74237E+12;0.696;0.696;0.696;0.696;0.439999998
1.74237E+12;0.695;0.695;0.695;0.695;0.550000012
1.74237E+12;0.695;0.695;0.695;0.695;0.109999999
1.74237E+12;0.696;0.696;0.695;0.695;0.219999999
1.74237E+12;0.695;0.695;0.695;0.695;0.330000013
1.74237E+12;0.695;0.696;0.695;0.695;0.330000013
1.74237E+12;0.695;0.696;0.695;0.695;0.330000013
1.74237E+12;0.696;0.696;0.695;0.696;0.330000013
1.74237E+12;0.696;0.697;0.696;0.696;0.99000001
1.74237E+12;0.696;0.697;0.696;0.696;0.879999995
1.74237E+12;0.697;0.697;0.696;0.697;1.649999976
1.74237E+12;0.696;0.697;0.696;0.697;0.660000026
1.74237E+12;0.697;0.697;0.697;0.697;0.109999999
1.74237E+12;0.697;0.697;0.697;0.697;0.109999999
1.74237E+12;0.696;0.696;0.696;0.696;0.219999999
1.74237E+12;0.695;0.696;0.695;0.696;0.879999995
1.74237E+12;0.695;0.696;0.695;0.696;0.219999999
1.74237E+12;0.695;0.696;0.695;0.696;0.439999998
1.74237E+12;0.695;0.696;0.695;0.695;1.320000052
1.74237E+12;0.695;0.695;0.695;0.695;0.550000012
1.74237E+12;0.695;0.696;0.695;0.696;0.660000026
1.74237E+12;0.695;0.695;0.695;0.695;0.219999999
1.74237E+12;0.695;0.696;0.695;0.695;0.439999998
1.74237E+12;0.696;0.696;0.695;0.695;0.769999981
1.74237E+12;0.695;0.696;0.695;0.696;0.219999999
1.74237E+12;0.696;0.696;0.696;0.696;0.109999999
1.74237E+12;0.697;0.697;0.696;0.697;0.550000012
1.74237E+12;0.694;0.698;0.694;0.698;0.290699989
1.74237E+12;0.697;0.698;0.697;0.698;0.219999999
1.74237E+12;0.697;0.697;0.697;0.697;0.109999999
1.74237E+12;0.697;0.698;0.697;0.697;0.439999998
1.74237E+12;0.697;0.698;0.697;0.698;0.219999999
1.74237E+12;0.698;0.699;0.698;0.699;0.219999999
1.74237E+12;0.7;0.7;0.699;0.699;0.219999999
1.74237E+12;0.699;0.7;0.699;0.699;0.550000012
1.74237E+12;0.698;0.698;0.698;0.698;0.219999999
1.74237E+12;0.697;0.697;0.697;0.697;0.219999999
1.74237E+12;0.698;0.698;0.698;0.698;0.109999999
1.74237E+12;0.697;0.697;0.697;0.697;0.109999999
1.74237E+12;0.697;0.698;0.697;0.698;0.219999999
1.74237E+12;0.697;0.697;0.697;0.697;0.219999999
1.74237E+12;0.696;0.696;0.696;0.696;0.439999998
1.74237E+12;0.696;0.696;0.696;0.696;0.439999998
1.74237E+12;0.696;0.697;0.696;0.697;0.219999999
1.74237E+12;0.696;0.697;0.696;0.696;0.550000012
1.74237E+12;0.696;0.696;0.696;0.696;0.109999999
1.74237E+12;0.697;0.698;0.697;0.698;0.219999999
1.74237E+12;0.697;0.698;0.697;0.698;0.660000026
1.74237E+12;0.697;0.697;0.697;0.697;0.219999999
1.74237E+12;0.698;0.698;0.698;0.698;0.109999999
1.74237E+12;0.697;0.697;0.697;0.697;0.439999998
1.74237E+12;0.697;0.698;0.697;0.698;0.219999999
1.74237E+12;0.698;0.699;0.698;0.699;0.219999999
1.74237E+12;0.698;0.699;0.698;0.699;0.439999998
1.74237E+12;0.698;0.699;0.698;0.698;0.550000012
1.74237E+12;0.698;0.698;0.698;0.698;0.330000013
1.74237E+12;0.699;0.699;0.699;0.699;0.109999999
1.74237E+12;0.7;0.7;0.699;0.7;0.330000013
1.74237E+12;0.699;0.699;0.699;0.699;0.660000026
1.74237E+12;0.698;0.698;0.698;0.698;0.439999998
1.74237E+12;0.698;0.699;0.698;0.699;0.439999998
1.74237E+12;0.699;0.699;0.699;0.699;0.109999999
1.74237E+12;0.7;0.7;0.7;0.7;0.109999999
1.74237E+12;0.699;0.699;0.699;0.699;0.219999999
1.74237E+12;0.699;0.699;0.699;0.699;0.550000012
1.74237E+12;0.699;0.7;0.699;0.7;0.660000026
1.74237E+12;0.7;0.7;0.7;0.7;0.330000013
1.74237E+12;0.7;0.701;0.7;0.701;0.219999999
1.74237E+12;0.7;0.701;0.7;0.7;1.429999948
1.74237E+12;0.7;0.7;0.699;0.699;0.550000012
1.74237E+12;0.699;0.7;0.699;0.7;0.439999998
1.74237E+12;0.7;0.701;0.7;0.7;0.769999981
1.74237E+12;0.7;0.701;0.7;0.7;0.769999981
1.74237E+12;0.7;0.7;0.7;0.7;0.439999998
1.74237E+12;0.7;0.701;0.7;0.701;0.439999998
1.74237E+12;0.7;0.701;0.7;0.701;0.219999999
1.74237E+12;0.7;0.701;0.7;0.701;0.660000026
1.74237E+12;0.7;0.701;0.7;0.701;0.219999999
1.74237E+12;0.7;0.7;0.7;0.7;0.219999999
1.74237E+12;0.699;0.699;0.699;0.699;0.109999999
1.74238E+12;0.7;0.7;0.699;0.699;0.330000013
1.74238E+12;0.699;0.699;0.699;0.699;0.219999999
1.74238E+12;0.699;0.7;0.699;0.7;0.879999995
1.74238E+12;0.7;0.701;0.7;0.701;0.439999998
1.74238E+12;0.7;0.701;0.7;0.701;0.330000013
1.74238E+12;0.7;0.7;0.7;0.7;0.219999999
1.74238E+12;0.7;0.701;0.7;0.701;0.439999998
1.74238E+12;0.702;0.702;0.702;0.702;0.109999999
1.74238E+12;0.702;0.704;0.702;0.703;0.550000012
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.703;0.704;0.703;0.703;0.660000026
1.74238E+12;0.704;0.704;0.703;0.704;0.550000012
1.74238E+12;0.703;0.703;0.703;0.703;0.550000012
1.74238E+12;0.704;0.704;0.704;0.704;0.109999999
1.74238E+12;0.703;0.703;0.703;0.703;0.219999999
1.74238E+12;0.703;0.704;0.703;0.703;0.330000013
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.702;0.703;0.702;0.702;0.769999981
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.703;0.703;0.703;0.703;0.219999999
1.74238E+12;0.702;0.702;0.702;0.702;0.330000013
1.74238E+12;0.701;0.702;0.701;0.702;0.219999999
1.74238E+12;0.701;0.702;0.701;0.701;0.330000013
1.74238E+12;0.702;0.702;0.702;0.702;0.109999999
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.703;0.704;0.703;0.704;0.219999999
1.74238E+12;0.703;0.704;0.703;0.704;0.219999999
1.74238E+12;0.703;0.703;0.703;0.703;0.219999999
1.74238E+12;0.703;0.704;0.703;0.703;1.100000024
1.74238E+12;0.703;0.704;0.703;0.704;0.219999999
1.74238E+12;0.703;0.704;0.703;0.704;0.439999998
1.74238E+12;0.705;0.705;0.704;0.705;0.660000026
1.74238E+12;0.704;0.705;0.704;0.705;0.219999999
1.74238E+12;0.704;0.704;0.704;0.704;0.330000013
1.74238E+12;0.705;0.705;0.704;0.704;0.219999999
1.74238E+12;0.704;0.704;0.704;0.704;0.109999999
1.74238E+12;0.703;0.704;0.703;0.704;0.330000013
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.702;0.703;0.702;0.703;0.219999999
1.74238E+12;0.702;0.703;0.702;0.703;0.439999998
1.74238E+12;0.702;0.702;0.702;0.702;0.109999999
1.74238E+12;0.701;0.701;0.701;0.701;0.439999998
1.74238E+12;0.701;0.701;0.701;0.701;0.219999999
1.74238E+12;0.701;0.702;0.701;0.702;0.219999999
1.74238E+12;0.701;0.701;0.701;0.701;0.219999999
1.74238E+12;0.701;0.702;0.701;0.702;0.439999998
1.74238E+12;0.703;0.707;0.699;0.706;1.170699954
1.74238E+12;0.705;0.706;0.705;0.705;0.769999981
1.74238E+12;0.706;0.707;0.705;0.707;1.100000024
1.74238E+12;0.706;0.707;0.706;0.707;0.879999995
1.74238E+12;0.706;0.707;0.706;0.706;0.769999981
1.74238E+12;0.705;0.705;0.705;0.705;0.439999998
1.74238E+12;0.706;0.706;0.705;0.705;0.769999981
1.74238E+12;0.704;0.705;0.704;0.705;0.219999999
1.74238E+12;0.704;0.704;0.704;0.704;0.109999999
1.74238E+12;0.704;0.704;0.704;0.704;0.660000026
1.74238E+12;0.704;0.705;0.704;0.705;0.219999999
1.74238E+12;0.706;0.706;0.706;0.706;0.109999999
1.74238E+12;0.706;0.707;0.706;0.707;0.330000013
1.74238E+12;0.706;0.706;0.706;0.706;0.219999999
1.74238E+12;0.706;0.707;0.706;0.706;1.320000052
1.74238E+12;0.705;0.706;0.705;0.705;0.439999998
1.74238E+12;0.705;0.706;0.705;0.706;0.330000013
1.74238E+12;0.706;0.707;0.706;0.707;0.769999981
1.74238E+12;0.706;0.707;0.706;0.707;0.879999995
1.74238E+12;0.706;0.707;0.706;0.706;0.439999998
1.74238E+12;0.705;0.706;0.705;0.705;0.439999998
1.74238E+12;0.704;0.704;0.704;0.704;0.109999999
1.74238E+12;0.704;0.705;0.704;0.705;0.879999995
1.74238E+12;0.704;0.705;0.704;0.704;0.330000013
1.74238E+12;0.703;0.703;0.703;0.703;0.109999999
1.74238E+12;0.704;0.704;0.704;0.704;0.109999999
1.74238E+12;0.703;0.704;0.703;0.703;0.660000026
1.74238E+12;0.703;0.705;0.703;0.705;0.439999998
1.74238E+12;0.704;0.705;0.704;0.705;0.219999999
1.74238E+12;0.705;0.706;0.705;0.706;0.439999998
1.74238E+12;0.707;0.709;0.707;0.707;1.429999948
1.74238E+12;0.708;0.709;0.708;0.708;0.99000001
1.74238E+12;0.707;0.708;0.707;0.708;1.210000038
1.74238E+12;0.708;0.709;0.708;0.709;0.550000012
1.74238E+12;0.71;0.711;0.71;0.711;0.550000012
1.74238E+12;0.712;0.712;0.711;0.711;0.330000013
1.74238E+12;0.711;0.712;0.711;0.712;0.769999981
1.74238E+12;0.711;0.712;0.711;0.712;1.320000052
1.74238E+12;0.711;0.712;0.711;0.711;1.210000038
1.74238E+12;0.71;0.71;0.71;0.71;0.109999999
1.74238E+12;0.71;0.711;0.71;0.711;0.219999999
1.74238E+12;0.712;0.712;0.711;0.712;0.769999981
1.74238E+12;0.713;0.713;0.712;0.712;0.769999981
1.74238E+12;0.712;0.713;0.712;0.712;1.210000038
1.74238E+12;0.712;0.713;0.712;0.712;1.980000019
1.74238E+12;0.712;0.713;0.712;0.713;1.320000052
1.74238E+12;0.713;0.714;0.713;0.714;1.539999962
1.74238E+12;0.713;0.714;0.713;0.714;0.439999998
1.74238E+12;0.713;0.714;0.713;0.714;0.439999998
1.74238E+12;0.713;0.714;0.713;0.714;0.879999995
1.74238E+12;0.713;0.714;0.713;0.713;0.550000012
1.74238E+12;0.713;0.714;0.713;0.713;0.439999998
1.74238E+12;0.712;0.713;0.711;0.711;0.769999981
1.74238E+12;0.711;0.712;0.711;0.712;0.879999995
1.74238E+12;0.711;0.712;0.711;0.711;1.210000038
1.74239E+12;0.71;0.711;0.71;0.71;0.879999995
1.74239E+12;0.709;0.71;0.709;0.71;1.320000052
1.74239E+12;0.709;0.711;0.709;0.711;0.99000001
1.74239E+12;0.712;0.712;0.709;0.71;0.550000012
1.74239E+12;0.71;0.711;0.71;0.711;0.879999995
1.74239E+12;0.71;0.71;0.706;0.71;0.400700003
1.74239E+12;0.71;0.711;0.71;0.71;0.330000013
1.74239E+12;0.711;0.711;0.71;0.711;0.330000013
1.74239E+12;0.712;0.712;0.712;0.712;0.109999999
1.74239E+12;0.711;0.712;0.711;0.711;1.100000024
1.74239E+12;0.711;0.711;0.711;0.711;0.109999999
1.74239E+12;0.71;0.71;0.71;0.71;0.109999999
1.74239E+12;0.711;0.711;0.711;0.711;0.109999999
1.74239E+12;0.71;0.71;0.71;0.71;0.109999999
1.74239E+12;0.71;0.71;0.71;0.71;0.109999999
1.74239E+12;0.709;0.71;0.709;0.71;0.219999999
1.74239E+12;0.709;0.71;0.709;0.709;0.439999998
1.74239E+12;0.708;0.709;0.708;0.708;0.660000026
1.74239E+12;0.708;0.709;0.708;0.709;0.879999995
1.74239E+12;0.71;0.71;0.709;0.709;0.550000012
1.74239E+12;0.71;0.71;0.708;0.708;0.879999995
1.74239E+12;0.709;0.709;0.708;0.708;0.99000001
1.74239E+12;0.707;0.707;0.707;0.707;0.439999998
1.74239E+12;0.706;0.706;0.706;0.706;0.219999999
1.74239E+12;0.705;0.706;0.705;0.706;1.100000024
1.74239E+12;0.707;0.707;0.706;0.706;0.219999999
1.74239E+12;0.705;0.706;0.705;0.706;0.439999998
1.74239E+12;0.706;0.707;0.706;0.707;0.879999995
1.74239E+12;0.706;0.707;0.706;0.706;0.769999981
1.74239E+12;0.706;0.707;0.706;0.707;0.219999999
1.74239E+12;0.707;0.708;0.706;0.706;0.769999981
1.74239E+12;0.707;0.707;0.706;0.706;1.429999948
1.74239E+12;0.705;0.706;0.704;0.705;0.660000026
1.74239E+12;0.704;0.705;0.704;0.704;1.100000024
1.74239E+12;0.705;0.705;0.704;0.704;0.550000012
1.74239E+12;0.705;0.705;0.705;0.705;0.109999999
1.74239E+12;0.706;0.706;0.706;0.706;0.109999999
1.74239E+12;0.705;0.706;0.705;0.705;0.769999981
1.74239E+12;0.706;0.706;0.705;0.705;0.330000013
1.74239E+12;0.704;0.704;0.704;0.704;0.109999999
1.74239E+12;0.704;0.704;0.704;0.704;0.439999998
1.74239E+12;0.704;0.705;0.704;0.704;0.439999998
1.74239E+12;0.705;0.705;0.705;0.705;0.109999999
1.74239E+12;0.705;0.706;0.705;0.706;0.219999999
1.74239E+12;0.705;0.706;0.705;0.706;0.439999998
1.74239E+12;0.705;0.706;0.705;0.706;0.99000001
1.74239E+12;0.705;0.705;0.705;0.705;0.219999999
1.74239E+12;0.704;0.704;0.704;0.704;0.219999999
1.74239E+12;0.704;0.704;0.704;0.704;0.660000026
1.74239E+12;0.704;0.711;0.701;0.709;1.940700054
1.74239E+12;0.709;0.713;0.709;0.712;1.649999976
1.74239E+12;0.713;0.715;0.712;0.712;2.420000076
1.74239E+12;0.711;0.714;0.71;0.711;2.640000105
1.74239E+12;0.71;0.711;0.709;0.711;1.210000038
1.74239E+12;0.711;0.715;0.711;0.715;0.99000001
1.74239E+12;0.714;0.717;0.714;0.716;1.649999976
1.74239E+12;0.715;0.717;0.715;0.715;0.99000001
1.74239E+12;0.714;0.716;0.714;0.715;1.870000005
1.74239E+12;0.714;0.714;0.713;0.714;0.99000001
1.74239E+12;0.715;0.719;0.715;0.718;2.309999943
1.74239E+12;0.718;0.721;0.718;0.721;2.859999895
1.74239E+12;0.721;0.726;0.721;0.726;1.429999948
1.74239E+12;0.726;0.727;0.722;0.725;2.420000076
1.74239E+12;0.726;0.728;0.725;0.728;2.75
1.74239E+12;0.727;0.728;0.722;0.723;2.859999895
1.74239E+12;0.723;0.724;0.716;0.717;2.529999971
1.74239E+12;0.716;0.716;0.712;0.713;2.75
1.74239E+12;0.712;0.716;0.712;0.716;3.190000057
1.74239E+12;0.716;0.717;0.713;0.713;1.320000052
1.74239E+12;0.712;0.712;0.71;0.711;1.980000019
1.74239E+12;0.71;0.714;0.71;0.713;2.089999914
